0.330046600932019,4.8344557509572e-09
0.716094321886438,4.93941852206525e-09
0.186383727674553,7.02606509638271e-09
0.579071581431629,7.20288250100065e-09
0.212344246884938,7.39335770538752e-09
0.162723254465089,8.90159834356918e-09
0.900438008760175,1.23064283858221e-08
0.242644852897058,1.32543545445563e-08
0.98079961599232,1.39548190785321e-08
0.301846036920738,1.52249575564478e-08
0.604032080641613,1.80243906552024e-08
0.920778415568311,2.03469230248055e-08
0.895197903958079,2.12161796092181e-08
0.79127582551651,2.2420884942187e-08
0.0842416848336967,2.31065199416736e-08
0.154823096461929,2.60855170530649e-08
0.761755235104702,3.00483192277268e-08
0.0985419708394168,3.26096340118931e-08
0.0394607892157843,3.4146221813891e-08
0.966339326786536,3.52520736493944e-08
0.141742834856697,3.65623763305734e-08
0.336926738534771,3.75822189393915e-08
0.483009660193204,4.18554418619488e-08
0.637392747854957,4.49470986743417e-08
0.9559991199824,4.61398244074762e-08
0.295685913718274,4.93125684086104e-08
0.571671433428669,4.99897666860649e-08
0.563031260625212,5.08204452216998e-08
0.592391847836957,5.21985414101311e-08
0.0121602432048641,5.22375356944771e-08
0.549810996219924,6.2103061560892e-08
0.421268425368507,6.24222307658906e-08
0.395087901758035,6.55746151659975e-08
0.4627492549851,6.56918628310743e-08
0.0473609472189444,6.58667586112327e-08
0.853357067141343,6.68960294542109e-08
0.402908058161163,7.15548317527626e-08
0.253845076901538,9.04598853058602e-08
0.867637352747055,9.77212787422799e-08
0.721034420688414,9.94316353791991e-08
0.0574611492229845,9.99418116753414e-08
0.926318526370527,1.04741189318658e-07
0.52155043100862,1.04822150544859e-07
0.678133562671253,1.08389734476144e-07
0.19822396447929,1.08863140115678e-07
0.991839836796736,1.08977454011594e-07
0.615112302246045,1.12685950778124e-07
0.643372867457349,1.16883647016763e-07
0.0316206324126483,1.19839684004341e-07
0.729194583891678,1.2502079892045e-07
0.938878777575551,1.25079953462282e-07
0.377787555751115,1.27016266772084e-07
0.175143502870057,1.3044828529255e-07
0.125682513650273,1.3207800733116e-07
0.31112622252445,1.33189932426603e-07
0.230764615292306,1.34406153403044e-07
0.97279945598912,1.40434901268727e-07
0.316366327326547,1.4457196440969e-07
0.0715614312286246,1.463175172423e-07
0.113922278445569,1.47392291052195e-07
0.506570131402628,1.48048219635522e-07
0.45344906898138,1.49408756693326e-07
0.827376547530951,1.5325666743653e-07
0.883597671953439,1.63978402090303e-07
0.286005720114402,1.69660405914329e-07
0.848836976739535,1.72238981983186e-07
0.269685393707874,1.7547536443514e-07
0.0625812516250325,1.7993238791566e-07
0.263945278905578,1.8303838721293e-07
0.385247704954099,1.83632614033569e-07
0.497189943798876,1.89045043024783e-07
0.219644392887858,1.9245466318607e-07
0.838716774335487,2.10108055767588e-07
0.0771615432308646,2.12202483321056e-07
0.322606452129043,2.30811043293844e-07
0.537090741814836,2.34212009453427e-07
0.944378887577752,2.35530674684392e-07
0.274805496109922,2.416171544668e-07
0.815416308326167,2.48713848063897e-07
0.914298285965719,2.5473482674031e-07
0.528910578211564,2.68908865924156e-07
0.935178703574072,2.79828764891865e-07
0.372427448548971,2.86565235432312e-07
0.672953459069181,2.88350253716685e-07
0.833576671533431,3.0148569541254e-07
0.346706934138683,3.27934192190638e-07
0.358147162943259,3.30514971862206e-07
0.649892997859957,3.31469529291117e-07
0.660393207864157,3.3805536748911e-07
0.413428268565371,3.38872749003072e-07
0.872737454749095,3.48098874656078e-07
0.807656153123062,3.60732915165884e-07
0.782795655913118,3.78441745204439e-07
0.556631132622652,3.85560869115509e-07
0.877937558751175,3.95662434783151e-07
0.366987339746795,4.11217881750736e-07
0.698693973879478,4.11817906855083e-07
0.823196463929279,4.19581963227555e-07
0.408388167763355,4.38232940015704e-07
0.622012440248805,4.47957299952284e-07
0.248884977699554,4.62576058235187e-07
0.00244004880097602,4.63422413406744e-07
0.0919018380367607,4.71947787680982e-07
0.691113822276446,4.77513635676896e-07
0.444888897777956,5.13665767404536e-07
0.769555391107822,5.18753246762671e-07
0.711034220684414,5.36199848672148e-07
0.432248644972899,5.51639706439489e-07
0.544170883417668,5.55700211636823e-07
0.754315086301726,5.68538597755353e-07
0.950419008380168,5.73727589254591e-07
0.858357167143343,5.86044633715266e-07
0.705714114282286,6.00824624391771e-07
0.683273665473309,6.01818091650486e-07
0.567451349026981,6.10683283016278e-07
0.474489489789796,6.17846529338062e-07
0.890037800756015,6.52223394953089e-07
0.5167503350067,6.57166907265783e-07
0.105062101242025,6.61076596420229e-07
0.350867017340347,6.77180636250008e-07
0.629812596251925,7.51448878461514e-07
0.959919198383968,7.57735161921047e-07
0.0174203484069681,7.82029356933489e-07
0.798655973119462,8.17086530061872e-07
0.389787795755915,8.57963783463589e-07
0.583791675833517,8.69710592320649e-07
0.0515810316206324,8.915056253337e-07
0.596551931038621,8.96153470668448e-07
0.205404108082162,9.38535849366362e-07
0.258685173703474,9.45048493516643e-07
0.666213324266485,9.6762703538853e-07
0.0220404408088162,9.80225226306208e-07
0.931178623572471,1.06928971496358e-06
0.73707474149483,1.10626728184702e-06
0.0274405488109762,1.16809911303396e-06
0.844616892337847,1.2757723625885e-06
0.608952179043581,1.33188477345055e-06
0.976519530390608,1.40623033109258e-06
0.744794895897918,1.45996496033912e-06
0.00664013280265605,1.5487125636019e-06
0.49234984699694,1.574854249984e-06
0.362487249744995,1.69834659827949e-06
0.588171763435269,2.06927623282351e-06
0.512390247804956,2.09244789994072e-06
0.904898097961959,2.83788203979123e-06
0.862237244744895,2.90480219232639e-06
0.654313086261725,3.06095066329825e-06
0.133562671253425,3.27508258606198e-06
0.341746834936699,3.67733645148635e-06
0.28102562051241,3.69454469815478e-06
0.910458209164183,4.09886517360074e-06
0.237264745294906,4.47210821128327e-06
0.724954499089982,5.81244525021692e-06
0.999559991199824,6.53046958390117e-06
0.181103622072441,3.99658821860232e-05
0.625872517450349,6.43931515086924e-05
0.290965819316386,7.28053972877367e-05
0.0434208684173683,7.90045356979438e-05
0.600469464032077,0.00121896562980296
0.633736454277091,0.00123693468948207
0.0357131609594676,0.00126216746952256
0.732912079742966,0.00127734309559581
0.399029798516449,0.00127949701957998
0.533026780108961,0.00136692545916674
0.306433174152433,0.00158237538984047
0.501904105170533,0.00158949341386956
0.191260643644316,0.00162516020583203
0.169230688772803,0.00218561255625883
0.947165612187412,0.00249725048368721
0.646205394888689,0.00258726286427997
0.669718076736936,0.00259022967016003
0.962571843369722,0.00273925161135051
0.887386237626909,0.00274019362712143
0.907968470004213,0.00276564256936505
0.353774184692372,0.00278515784262833
0.830952168333272,0.00283055976272949
0.864535674086019,0.00283505648686057
