5.509515711015949835e-01,8.154436123043999896e-01
2.156123508823450108e-01,7.290802682151139580e-01
1.769380582857789930e-01,5.777991001282589689e-01
3.811911649469569840e-01,7.844499485597650201e-01
2.353847684029199971e-01,9.694672845373250025e-01
6.852259290639890477e-01,8.492736528031959997e-01
2.199036093304399930e-03,5.171599071180830176e-01
1.846693027352860061e-01,5.174108890398699812e-01
1.422064395392269864e-01,7.029535301318510232e-01
9.853090657183130041e-01,6.791115099264399824e-01
2.744662723593569997e-01,9.230770320219909841e-01
3.565848220010670033e-01,4.140316320110740134e-01
1.632115454937189958e-01,3.391588116794839736e-01
5.419323038991310515e-01,2.058755377437589962e-01
4.783167286075999947e-01,9.942428786366029891e-01
4.123761844960060347e-02,1.388383058774149970e-01
9.753562678065019753e-01,6.570311554141560206e-01
2.442681561724759920e-01,7.927069995093179999e-01
3.459510471433629997e-01,3.654647178192409890e-02
4.307311316627739778e-02,7.431629591740029905e-01
1.582021419414209873e-01,6.794643480158839566e-01
9.961263496839559695e-01,4.567996504159260174e-01
6.558361192871170475e-01,6.050761625062099913e-01
9.182722047830099710e-01,1.863184908064940137e-01
4.251889149121190203e-01,7.272809590590350037e-01
9.311069097756600188e-01,9.635839644824060191e-01
2.520870651887520061e-02,1.449078694203609907e-01
4.277807866349280230e-01,2.489019717407119914e-01
1.753610187863139935e-01,4.596126151321249798e-01
7.962889628431290001e-01,8.367934436631350170e-01
8.190509188502480553e-01,9.032320774719979628e-01
5.464281114395179717e-01,9.560927276576539624e-01
3.987268472316549822e-02,6.777472275612770325e-01
2.340035023781809886e-01,4.506643834657440006e-01
5.478824383984529645e-01,1.785561188911629904e-01
5.566206646028050153e-01,4.056655333779800310e-02
9.979104577753770133e-01,7.059679197255900318e-01
1.091127611634419986e-01,6.129073415203769581e-01
7.988463211192660118e-01,9.788718911773369724e-01
2.456622372156559986e-01,1.533431616735830005e-01
3.471823972814940262e-01,1.034650711470099932e-01
3.869580121856209809e-01,9.766748111551120104e-01
1.611556992405399928e-03,3.112821394848139800e-01
8.461349773960749610e-02,2.535397828288120103e-01
8.932202562029419868e-01,1.974847289567319975e-01
4.524845023436179781e-01,5.746985076923729618e-01
6.938373299844350361e-01,3.520564609917730126e-01
1.780475408220670019e-01,2.901403395635009930e-01
2.761256110912779782e-01,7.921704931137190098e-01
5.104833683926699450e-01,4.509606617734560063e-01
9.749452385016159628e-01,3.383841397375479954e-01
8.371606844374660517e-01,2.031468388623969973e-02
7.379434600135189593e-01,1.474247883017239941e-02
4.272171292859159863e-01,8.725810155628940246e-01
7.964887956594549623e-01,2.432598787013459940e-01
7.393605293492839792e-01,8.896513837328140495e-01
3.567461853469929833e-01,4.180015307898359844e-01
4.347779867727920022e-01,1.656571618996409978e-01
1.490715639697539896e-01,5.597639936445809594e-01
3.430226925529000215e-01,2.844839483088409948e-01
3.630014052291399840e-01,8.984858082774140053e-02
2.110896822253020000e-01,5.926036579665230342e-01
8.092184942816880167e-01,9.998215969972910067e-01
3.193934208716999734e-01,5.317866212572849860e-02
7.818713144693499872e-01,5.625557031446319911e-01
9.898895600296570008e-01,9.655066030666019650e-01
9.980397804368209558e-01,1.831907082472009896e-01
9.096283309220469793e-01,2.622317744277760099e-01
1.550939387197720065e-01,7.229532318132800284e-02
8.975732118816880378e-01,6.928434743345279756e-01
1.485033005786060012e-01,9.296366452235169664e-01
6.161263027129829650e-01,3.522434205799519769e-02
8.247435496597900206e-01,9.614557155750750317e-01
9.776860444145240026e-01,4.815824354308930189e-01
1.014469025431699936e-02,6.884339628105949904e-01
5.458197152141099906e-01,1.177910529737419970e-01
9.960602513582970108e-01,4.388410574211030202e-01
5.754171006475979899e-01,6.795848397348509817e-02
8.114513306047049790e-01,4.313071427473970099e-01
1.797613256929140035e-01,8.924479224943270284e-01
9.560520211969290028e-01,2.237899369814630099e-02
3.281394212331889787e-04,7.042136729985669641e-01
9.895406339109249494e-01,3.346056488989890276e-01
1.108381473293510028e-01,2.084176807372969953e-01
1.569873954979050107e-02,1.690039403710419941e-01
